Crop,Area,Production,Yield
Rice,3.0,4.0,1333.33
Rice,3.4,5.1,1500.0
Rice,3.0,3.0,1000.0
Rice,2.0,3.0,1500.0
Rice,2.5,4.5,1800.0
Rice,2.4,3.1,1291.67
Rice,2.78,6.89,2478.42
Rice,1.56,4.87,3121.79
Rice,1.87,3.84,2053.48
Rice,2.0,3.0,1500.0
Rice,1.59,3.16,1987.42
Rice,1.68,2.25,1339.29
Rice,1.94,3.08,1587.63
Rice,1.72,5.98,3476.74
Rice,1.74,7.05,4051.72
Rice,1.95,7.98,4092.31
Rice,2.03,8.35,4113.3
Rice,2.15,8.44,3925.58
Rice,1.85,6.23,3367.57
Rice,1.64,5.41,3298.78
Rice,1.44,4.76,3305.56
Rice,1.43,4.72,3300.7
Rice,1.25,4.0,3200.0
Rice,1.11,4.29,3864.86
Rice,0.78,3.05,3910.26
Rice,0.51,1.78,3490.2
Rice,0.39,1.4,3589.74
Rice,0.4,1.65,4125.0
Rice,0.29,1.15,3965.52
Rice,0.33,1.42,4303.03
Rice,0.03,0.15,5000.0
Rice,0.32,1.42,4437.5
Rice,0.24,1.04,4292.18
Rice,0.24,0.92,3853.56
Rice,46.3,98.9,2136.07
Rice,49.9,126.2,2529.06
Rice,43.7,95.4,2183.07
Rice,48.1,114.1,2372.14
Rice,46.0,99.0,2152.17
Rice,39.0,74.9,1920.51
Rice,46.0,95.0,2065.22
Rice,44.2,117.9,2667.42
Rice,30.0,49.0,1633.33
Rice,33.0,45.0,1363.64
Rice,45.5,154.4,3393.41
Rice,43.9,144.1,3282.46
Rice,41.23,127.82,3100.17
Rice,40.57,143.22,3530.19
Rice,38.79,118.92,3065.74
Rice,42.0,142.0,3380.95
Rice,37.57,151.65,4036.47
Rice,36.02,148.73,4129.09
Rice,33.66,138.93,4127.45
Rice,31.24,118.64,3797.7
Rice,32.0,152.8,4775.0
Rice,31.48,149.48,4748.41
Rice,28.59,135.0,4721.93
Rice,28.23,121.39,4300.04
Rice,26.05,98.47,3780.04
Rice,17.32,52.9,3054.27
Rice,22.02,86.49,3927.79
Rice,21.71,82.52,3801.01
Rice,21.41,94.13,4396.54
Rice,20.35,90.21,4432.92
Rice,18.19,83.66,4599.23
Rice,17.31,76.24,4404.39
Rice,16.99,80.39,4731.61
Rice,16.62,90.11,5421.78
Rice,12.41,57.88,4663.98
Rice,13.62,66.7,4897.21
Rice,13.18,66.94,5078.91
Rice,12.96,55.79,4304.78
Rice,12.16,48.67,4003.78
Rice,9.63,33.03,3431.03
Rice,1.1,2.0,1818.18
Rice,1.0,1.3,1300.0
Rice,1.0,1.6,1600.0
Rice,0.9,0.8,888.89
Rice,0.9,1.5,1666.67
Rice,0.6,1.0,1666.67
Rice,0.5,0.7,1400.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.3,0.5,1666.67
Rice,0.0,0.0,0.0
Rice,0.3,0.6,2000.0
Rice,0.3,0.5,1666.67
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,148.7,265.2,1783.46
Rice,149.2,222.8,1493.3
Rice,149.9,292.4,1950.63
Rice,150.8,310.7,2060.34
Rice,150.9,268.9,1781.97
Rice,154.4,312.8,2025.91
Rice,151.4,270.7,1787.98
Rice,151.9,255.7,1683.34
Rice,151.0,170.0,1125.83
Rice,152.0,283.0,1861.84
Rice,150.2,299.8,1996.01
Rice,151.5,283.5,1871.29
Rice,149.5,288.0,1926.42
Rice,150.6,268.6,1783.53
Rice,147.3,285.0,1934.83
Rice,148.2,303.4,2047.23
Rice,153.2,290.7,1897.52
Rice,143.2,310.8,2170.39
Rice,151.2,393.0,2599.21
Rice,151.8,357.5,2355.07
Rice,142.1,272.8,1919.77
Rice,141.8,302.0,2129.76
Rice,141.7,175.3,1237.12
Rice,141.0,345.1,2447.52
Rice,140.4,159.8,1138.18
Rice,140.9,397.5,2821.15
Rice,141.0,335.4,2378.72
Rice,139.5,310.6,2226.52
Rice,140.2,257.4,1835.95
Rice,140.6,309.25,2199.5
Rice,140.6,303.4,2157.89
Rice,138.6,290.76,2097.84
Rice,138.3,280.58,2028.78
Rice,140.4,343.98,2450.0
Rice,139.6,362.94,2599.86
Rice,139.6,334.0,2392.55
Rice,132.8,328.7,2475.15
Rice,133.9,306.5,2289.02
Rice,132.7,375.3,2828.18
Rice,132.68,246.3,1856.37
Rice,142.0,268.1,1888.03
Rice,147.3,238.3,1617.79
Rice,149.2,274.1,1837.13
Rice,149.4,284.8,1906.29
Rice,151.7,283.1,1866.18
Rice,151.8,272.4,1794.47
Rice,151.1,323.3,2139.64
Rice,151.6,262.2,1729.55
Rice,151.0,259.0,1715.23
Rice,150.0,308.0,2053.33
Rice,151.3,345.6,2284.2
Rice,150.8,299.2,1984.08
Rice,152.4,251.4,1649.61
Rice,150.4,335.6,2231.38
Rice,139.0,294.5,2118.71
Rice,138.5,328.4,2371.12
Rice,146.1,321.1,2197.81
Rice,146.4,330.0,2254.1
Rice,142.4,332.2,2332.87
Rice,139.0,351.8,2530.94
Rice,135.4,347.7,2567.95
Rice,135.7,328.5,2420.78
Rice,134.7,291.7,2165.55
Rice,133.7,356.8,2668.66
Rice,133.2,277.8,2085.59
Rice,133.1,376.3,2827.2
Rice,133.0,297.2,2234.59
Rice,129.5,295.0,2277.99
Rice,132.2,314.5,2378.97
Rice,133.1,334.62,2514.05
Rice,132.3,359.8,2719.58
Rice,130.4,329.43,2526.3
Rice,126.2,299.08,2369.89
Rice,126.8,306.16,2414.51
Rice,127.9,333.33,2606.18
Rice,127.9,365.9,2860.83
Rice,125.3,350.8,2799.68
Rice,115.6,339.9,2940.31
Rice,113.3,309.1,2728.16
Rice,114.24,310.8,2720.66
Rice,149.0,252.8,1696.64
Rice,147.3,211.6,1436.52
Rice,147.0,256.0,1741.5
Rice,153.4,278.4,1814.86
Rice,155.1,252.6,1628.63
Rice,157.0,277.7,1768.79
Rice,162.8,316.0,1941.03
Rice,162.9,293.0,1798.65
Rice,157.0,228.0,1452.23
Rice,159.0,306.0,1924.53
Rice,156.4,309.6,1979.54
Rice,151.7,360.9,2379.04
Rice,161.2,339.5,2106.08
Rice,160.0,342.3,2139.38
Rice,160.7,333.2,2073.43
Rice,161.2,355.0,2202.23
Rice,162.8,371.1,2279.48
Rice,164.6,389.8,2368.17
Rice,160.5,404.4,2519.63
Rice,154.1,377.1,2447.11
Rice,158.9,438.5,2759.6
Rice,159.8,374.1,2341.05
Rice,158.6,364.6,2298.87
Rice,157.3,407.6,2591.23
Rice,157.7,321.4,2038.05
Rice,158.4,484.5,3058.71
Rice,158.1,406.5,2571.16
Rice,155.9,419.4,2690.19
Rice,156.8,440.4,2808.67
Rice,155.9,410.49,2633.03
Rice,156.0,417.1,2673.72
Rice,155.9,407.55,2614.18
Rice,156.0,430.11,2757.12
Rice,155.5,437.44,2813.12
Rice,150.7,428.18,2841.27
Rice,148.9,451.6,3032.91
Rice,142.5,448.3,3145.96
Rice,138.2,370.2,2678.73
Rice,139.34,445.3,3195.78
Rice,139.25,430.7,3093.02
Rice,41.0,53.5,1304.88
Rice,39.8,54.3,1364.32
Rice,40.6,45.2,1113.3
Rice,39.7,57.8,1455.92
Rice,38.8,41.2,1061.86
Rice,40.0,54.7,1367.5
Rice,40.5,45.4,1120.99
Rice,39.6,29.9,755.05
Rice,39.0,21.0,538.46
Rice,36.0,31.0,861.11
Rice,37.3,46.9,1257.37
Rice,38.8,39.1,1007.73
Rice,39.5,41.8,1058.23
Rice,41.5,31.9,768.67
Rice,41.8,49.1,1174.64
Rice,46.1,57.9,1255.97
Rice,44.7,55.3,1237.14
Rice,38.7,37.0,956.07
Rice,42.0,60.5,1440.48
Rice,44.2,59.1,1337.1
Rice,45.6,57.2,1254.39
Rice,47.8,57.2,1196.65
Rice,45.6,39.8,872.81
Rice,46.6,56.3,1208.15
Rice,49.1,43.9,894.09
Rice,50.6,66.3,1310.28
Rice,50.8,70.2,1381.89
Rice,50.3,58.7,1167.0
Rice,49.0,49.6,1012.24
Rice,50.6,68.4,1351.78
Rice,51.2,65.8,1285.16
Rice,48.1,18.84,391.68
Rice,59.1,24.03,406.6
Rice,62.9,77.8,1236.88
Rice,67.9,80.79,1189.84
Rice,72.6,93.3,1285.12
Rice,71.2,86.7,1217.7
Rice,69.6,101.1,1452.59
Rice,71.9,145.8,2027.82
Rice,72.5,153.6,2118.62
Rice,27.3,23.8,871.79
Rice,25.4,16.8,661.42
Rice,24.8,18.2,733.87
Rice,25.9,21.9,845.56
Rice,24.2,14.9,615.7
Rice,24.4,19.5,799.18
Rice,26.3,23.9,908.75
Rice,26.4,9.5,359.85
Rice,27.0,9.0,333.33
Rice,25.0,13.0,520.0
Rice,24.0,24.6,1025.0
Rice,26.6,25.5,958.65
Rice,27.2,25.2,926.47
Rice,26.2,14.8,564.89
Rice,26.5,18.3,690.57
Rice,33.3,29.3,879.88
Rice,30.8,25.6,831.17
Rice,29.2,16.8,575.34
Rice,28.5,27.0,947.37
Rice,32.4,27.1,836.42
Rice,25.8,23.8,922.48
Rice,26.6,14.2,533.83
Rice,25.9,6.7,258.69
Rice,24.9,17.9,718.88
Rice,25.0,18.7,748.0
Rice,27.4,24.6,897.81
Rice,26.3,15.1,574.14
Rice,24.8,35.9,1447.58
Rice,25.1,19.0,756.97
Rice,25.4,34.74,1367.72
Rice,25.8,24.9,965.12
Rice,23.6,15.24,645.76
Rice,28.4,31.38,1104.93
Rice,27.3,37.0,1355.31
Rice,27.2,35.76,1314.71
Rice,30.2,30.0,993.38
Rice,18.3,9.0,491.8
Rice,21.2,20.0,943.4
Rice,31.7,39.9,1258.68
Rice,33.6,44.2,1315.48
Rice,10.0,15.3,1530.0
Rice,10.3,14.0,1359.22
Rice,9.3,17.0,1827.96
Rice,8.7,14.2,1632.18
Rice,8.5,12.5,1470.59
Rice,8.3,13.9,1674.7
Rice,8.9,13.9,1561.8
Rice,7.5,3.8,506.67
Rice,7.0,4.0,571.43
Rice,7.0,5.0,714.29
Rice,5.6,5.2,928.57
Rice,5.7,6.2,1087.72
Rice,5.7,3.9,684.21
Rice,6.7,5.7,850.75
Rice,1.7,2.0,1176.47
Rice,1.2,1.3,1083.33
Rice,1.1,1.1,1000.0
Rice,1.6,1.5,937.5
Rice,1.7,2.0,1176.47
Rice,1.7,1.6,941.18
Rice,1.8,1.9,1055.56
Rice,1.8,1.7,944.44
Rice,1.7,2.1,1235.29
Rice,1.2,0.7,583.33
Rice,0.9,0.8,888.89
Rice,0.9,1.1,1222.22
Rice,0.4,0.4,1000.0
Rice,0.2,0.3,1500.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.14,1400.0
Rice,0.0,0.0,0.0
Rice,0.2,0.09,450.0
Rice,0.0,0.0,0.0
Rice,0.2,0.3,1500.0
Rice,0.03,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,8.8,13.8,1568.18
Rice,8.1,8.7,1074.07
Rice,8.2,15.4,1878.05
Rice,8.0,10.0,1250.0
Rice,6.9,10.3,1492.75
Rice,6.8,11.8,1735.29
Rice,6.4,9.0,1406.25
Rice,6.7,6.4,955.22
Rice,7.0,7.0,1000.0
Rice,6.0,8.0,1333.33
Rice,5.8,8.1,1396.55
Rice,6.3,9.8,1555.56
Rice,7.5,7.1,946.67
Rice,4.9,4.6,938.78
Rice,8.1,10.4,1283.95
Rice,7.6,6.4,842.11
Rice,6.8,6.0,882.35
Rice,5.8,9.3,1603.45
Rice,5.7,7.6,1333.33
Rice,10.3,12.6,1223.3
Rice,5.6,7.4,1321.43
Rice,5.7,8.0,1403.51
Rice,5.5,3.8,690.91
Rice,7.3,4.1,561.64
Rice,7.4,1.7,229.73
Rice,7.6,5.9,776.32
Rice,8.0,5.8,725.0
Rice,8.0,3.5,437.5
Rice,8.4,6.6,785.71
Rice,8.6,10.24,1190.7
Rice,9.3,9.1,978.49
Rice,7.4,2.8,378.38
Rice,7.5,7.03,937.33
Rice,7.9,7.8,987.34
Rice,7.5,4.61,614.67
Rice,7.9,19.0,2405.06
Rice,8.6,2.2,255.81
Rice,14.0,17.2,1228.57
Rice,15.0,26.2,1746.67
Rice,16.2,37.3,2302.47
Rice,50.0,82.0,1640.0
Rice,52.4,82.0,1564.89
Rice,54.5,109.7,2012.84
Rice,56.4,82.8,1468.09
Rice,50.9,71.5,1404.72
Rice,54.2,87.5,1614.39
Rice,57.2,78.2,1367.13
Rice,61.0,69.0,1131.15
Rice,64.0,65.0,1015.63
Rice,56.0,72.0,1285.71
Rice,59.4,89.8,1511.78
Rice,60.4,85.6,1417.22
Rice,61.9,85.9,1387.72
Rice,60.6,63.5,1047.85
Rice,61.9,81.8,1321.49
Rice,63.0,53.8,853.97
Rice,61.5,72.7,1182.11
Rice,51.9,78.8,1518.3
Rice,59.9,81.7,1363.94
Rice,64.9,71.7,1104.78
Rice,60.8,73.7,1212.17
Rice,61.7,89.2,1445.7
Rice,64.0,75.2,1175.0
Rice,59.1,86.4,1461.93
Rice,57.7,40.0,693.24
Rice,60.4,84.7,1402.32
Rice,67.6,85.1,1258.88
Rice,64.5,73.8,1144.19
Rice,63.9,68.9,1078.25
Rice,62.8,78.2,1245.22
Rice,61.2,75.5,1233.66
Rice,62.6,51.18,817.57
Rice,60.9,71.92,1180.95
Rice,62.0,85.6,1380.65
Rice,77.6,106.16,1368.04
Rice,82.1,153.2,1866.02
Rice,82.1,136.1,1657.73
Rice,54.6,107.3,1965.2
Rice,53.5,115.4,2157.01
Rice,52.0,124.0,2384.62
Rice,34.7,55.6,1602.31
Rice,36.9,54.9,1487.8
Rice,35.5,62.9,1771.83
Rice,37.5,56.9,1517.33
Rice,35.6,54.4,1528.09
Rice,37.4,63.9,1708.56
Rice,37.5,72.5,1933.33
Rice,38.0,67.8,1784.21
Rice,38.0,47.0,1236.84
Rice,37.0,66.0,1783.78
Rice,40.8,85.7,2100.49
Rice,41.8,90.6,2167.46
Rice,39.9,68.7,1721.8
Rice,39.6,75.2,1898.99
Rice,44.1,68.3,1548.75
Rice,40.6,79.6,1960.59
Rice,36.9,62.1,1682.93
Rice,36.5,56.7,1553.42
Rice,39.4,91.3,2317.26
Rice,37.1,58.0,1563.34
Rice,41.5,100.2,2414.46
Rice,44.0,71.1,1615.91
Rice,43.9,51.3,1168.56
Rice,44.6,77.2,1730.94
Rice,45.4,71.2,1568.28
Rice,44.2,73.4,1660.63
Rice,44.1,72.9,1653.06
Rice,43.6,73.4,1683.49
Rice,45.0,93.3,2073.33
Rice,49.6,102.4,2064.52
Rice,49.7,109.3,2199.2
Rice,50.6,76.9,1519.76
Rice,50.8,82.24,1618.9
Rice,50.5,83.0,1643.56
Rice,51.0,70.04,1373.33
Rice,50.4,75.6,1500.0
Rice,52.9,94.7,1790.17
Rice,52.7,79.7,1512.33
Rice,47.0,82.1,1746.81
Rice,45.8,83.0,1812.23
Rice,18.0,31.6,1755.56
Rice,18.4,27.3,1483.7
Rice,17.5,36.2,2068.57
Rice,17.3,27.3,1578.03
Rice,16.1,27.7,1720.5
Rice,17.1,32.7,1912.28
Rice,16.4,32.1,1957.32
Rice,16.5,34.8,2109.09
Rice,17.0,23.0,1352.94
Rice,16.0,30.0,1875.0
Rice,15.8,36.0,2278.48
Rice,16.9,36.5,2159.76
Rice,17.2,27.5,1598.84
Rice,15.8,29.4,1860.76
Rice,17.6,37.3,2119.32
Rice,15.0,31.3,2086.67
Rice,15.6,18.5,1185.9
Rice,14.6,35.0,2397.26
Rice,14.8,33.9,2290.54
Rice,15.5,31.9,2058.06
Rice,16.3,51.5,3159.51
Rice,17.9,47.2,2636.87
Rice,18.6,40.4,2172.04
Rice,17.7,47.2,2666.67
Rice,18.5,28.4,1535.14
Rice,15.6,39.5,2532.05
Rice,17.7,44.2,2497.18
Rice,18.1,39.5,2182.32
Rice,18.1,28.9,1596.69
Rice,18.7,43.61,2332.09
Rice,18.7,38.7,2069.52
Rice,18.7,35.07,1875.4
Rice,20.2,53.87,2666.83
Rice,18.1,33.7,1861.88
Rice,17.5,33.74,1928.0
Rice,14.5,25.5,1758.62
Rice,15.5,31.4,2025.81
Rice,22.6,43.4,1920.35
Rice,16.8,42.9,2553.57
Rice,17.0,39.3,2311.76
Rice,6.2,10.5,1693.55
Rice,4.8,5.1,1062.5
Rice,5.4,11.1,2055.56
Rice,5.5,7.4,1345.45
Rice,4.1,6.1,1487.8
Rice,4.5,7.2,1600.0
Rice,4.0,5.9,1475.0
Rice,3.5,1.1,314.29
Rice,2.0,3.0,1500.0
Rice,3.0,2.0,666.67
Rice,4.3,6.4,1488.37
Rice,4.7,5.6,1191.49
Rice,4.0,3.5,875.0
Rice,4.5,3.4,755.56
Rice,4.8,4.8,1000.0
Rice,3.0,2.7,900.0
Rice,2.7,2.1,777.78
Rice,2.0,2.1,1050.0
Rice,2.3,3.1,1347.83
Rice,2.2,2.4,1090.91
Rice,2.9,3.3,1137.93
Rice,3.2,4.2,1312.5
Rice,3.0,3.4,1133.33
Rice,0.6,0.8,1333.33
Rice,0.5,0.3,600.0
Rice,0.2,0.1,500.0
Rice,0.4,0.1,250.0
Rice,0.4,0.1,250.0
Rice,0.4,0.1,250.0
Rice,0.3,0.33,1100.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.01,100.0
Rice,0.7,0.23,328.57
Rice,0.7,0.2,285.71
Rice,0.4,0.09,225.0
Rice,0.4,0.1,250.0
Rice,0.4,0.1,250.0
Rice,0.2,0.0,0.0
Rice,0.2,0.04,215.0
Rice,0.6,0.07,116.67
Rice,98.0,202.6,2067.35
Rice,100.3,168.2,1676.97
Rice,100.0,213.3,2133.0
Rice,96.7,238.7,2468.46
Rice,96.5,182.6,1892.23
Rice,99.3,215.2,2167.17
Rice,101.5,231.5,2280.79
Rice,100.9,242.3,2401.39
Rice,100.0,175.0,1750.0
Rice,97.0,187.0,1927.84
Rice,98.9,251.8,2546.01
Rice,101.1,234.7,2321.46
Rice,103.1,259.3,2515.03
Rice,101.9,253.0,2482.83
Rice,102.3,267.6,2615.84
Rice,101.6,244.1,2402.56
Rice,102.6,237.7,2316.76
Rice,102.3,228.5,2233.63
Rice,103.3,279.7,2707.65
Rice,110.1,252.9,2297.0
Rice,106.3,289.8,2726.25
Rice,103.5,262.6,2537.2
Rice,106.7,233.7,2190.25
Rice,106.3,290.5,2732.83
Rice,106.1,234.7,2212.06
Rice,106.9,248.3,2322.73
Rice,111.1,281.3,2531.95
Rice,108.9,247.8,2275.48
Rice,110.4,286.4,2594.2
Rice,112.5,338.02,3004.62
Rice,114.4,287.2,2510.49
Rice,113.3,293.27,2588.44
Rice,112.0,323.12,2885.0
Rice,104.9,280.88,2677.6
Rice,108.5,283.96,2617.14
Rice,109.6,341.8,3118.61
Rice,111.8,338.6,3028.62
Rice,112.4,276.6,2460.85
Rice,114.2,397.8,3483.36
Rice,109.46,334.3,3054.2
Rice,7.3,10.3,1410.96
Rice,8.6,5.7,662.79
Rice,8.6,9.3,1081.4
Rice,9.2,9.3,1010.87
Rice,8.5,4.9,576.47
Rice,8.5,7.0,823.53
Rice,8.1,4.5,555.56
Rice,6.5,3.2,492.31
Rice,6.0,2.0,333.33
Rice,5.0,2.0,400.0
Rice,5.5,3.3,600.0
Rice,5.2,4.3,826.92
Rice,4.5,3.2,711.11
Rice,4.7,1.5,319.15
Rice,3.6,2.5,694.44
Rice,3.8,2.8,736.84
Rice,4.5,3.2,711.11
Rice,3.1,1.3,419.35
Rice,3.6,2.7,750.0
Rice,3.5,4.5,1285.71
Rice,2.3,1.0,434.78
Rice,2.2,1.1,500.0
Rice,1.8,1.1,611.11
Rice,1.1,0.7,636.36
Rice,1.2,0.3,250.0
Rice,1.3,0.5,384.62
Rice,0.8,0.4,500.0
Rice,0.1,0.1,1000.0
Rice,0.1,0.1,1000.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.01,0.02,2000.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,6.5,3.1,476.92
Rice,0.0,0.0,0.0
Rice,23.4,33.8,1444.44
Rice,24.4,26.0,1065.57
Rice,25.8,29.1,1127.91
Rice,23.9,32.7,1368.2
Rice,22.7,15.3,674.01
Rice,23.2,22.2,956.9
Rice,23.3,12.5,536.48
Rice,23.9,16.2,677.82
Rice,23.0,14.0,608.7
Rice,23.0,15.0,652.17
Rice,24.3,22.8,938.27
Rice,25.2,23.8,944.44
Rice,26.1,25.9,992.34
Rice,25.3,10.0,395.26
Rice,22.5,17.8,791.11
Rice,23.3,19.0,815.45
Rice,25.1,21.6,860.56
Rice,25.5,15.6,611.76
Rice,23.8,15.9,668.07
Rice,15.2,7.0,460.53
Rice,22.9,10.3,449.78
Rice,24.1,13.2,547.72
Rice,24.3,12.2,502.06
Rice,24.1,15.0,622.41
Rice,25.3,14.0,553.36
Rice,19.1,8.4,439.79
Rice,17.7,4.9,276.84
Rice,11.5,4.2,365.22
Rice,12.1,5.2,429.75
Rice,11.3,4.74,419.47
Rice,6.3,2.2,349.21
Rice,4.3,1.51,351.16
Rice,5.1,2.47,484.31
Rice,2.3,0.8,347.83
Rice,2.0,0.33,165.0
Rice,0.7,0.3,428.57
Rice,0.3,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.02,0.0,200.0
Rice,0.0,0.0,0.0
Rice,10.1,12.0,1188.12
Rice,7.9,7.2,911.39
Rice,8.4,10.6,1261.9
Rice,7.7,4.3,558.44
Rice,7.0,4.9,700.0
Rice,6.4,6.0,937.5
Rice,6.2,4.2,677.42
Rice,6.5,3.5,538.46
Rice,7.0,2.0,285.71
Rice,7.0,3.0,428.57
Rice,7.1,4.2,591.55
Rice,7.1,6.0,845.07
Rice,8.0,6.4,800.0
Rice,8.3,2.1,253.01
Rice,6.1,4.3,704.92
Rice,5.6,4.2,750.0
Rice,5.4,4.2,777.78
Rice,4.7,2.0,425.53
Rice,4.6,3.5,760.87
Rice,5.2,8.0,1538.46
Rice,3.5,1.4,400.0
Rice,3.8,1.73,455.26
Rice,3.4,2.0,588.24
Rice,2.4,1.5,625.0
Rice,2.4,0.6,250.0
Rice,2.5,1.0,400.0
Rice,2.3,0.6,260.87
Rice,2.2,0.9,409.09
Rice,2.0,1.5,750.0
Rice,1.5,0.7,466.67
Rice,1.0,0.4,400.0
Rice,0.6,0.17,283.33
Rice,0.8,0.34,425.0
Rice,0.6,0.28,466.67
Rice,0.6,0.27,450.0
Rice,0.5,0.3,600.0
Rice,0.4,0.1,250.0
Rice,0.3,0.0,0.0
Rice,0.1,0.07,700.0
Rice,0.06,0.03,461.54
Rice,38.0,39.4,1036.84
Rice,34.6,39.0,1127.17
Rice,33.5,44.0,1313.43
Rice,34.1,54.4,1595.31
Rice,34.6,25.4,734.1
Rice,36.3,39.8,1096.42
Rice,42.7,25.9,606.56
Rice,38.1,26.5,695.54
Rice,31.0,13.0,419.35
Rice,26.0,10.0,384.62
Rice,34.0,20.8,611.76
Rice,30.8,32.8,1064.94
Rice,29.9,29.3,979.93
Rice,34.2,10.0,292.4
Rice,31.6,23.2,734.18
Rice,31.3,31.3,1000.0
Rice,31.5,27.1,860.32
Rice,31.4,18.1,576.43
Rice,28.2,21.4,758.87
Rice,34.5,20.3,588.41
Rice,25.3,15.8,624.51
Rice,26.1,15.6,597.7
Rice,26.7,20.1,752.81
Rice,23.9,24.4,1020.92
Rice,24.1,15.3,634.85
Rice,23.3,13.4,575.11
Rice,16.4,8.2,500.0
Rice,15.6,6.7,429.49
Rice,15.6,9.4,602.56
Rice,14.5,10.45,720.69
Rice,8.0,4.2,525.0
Rice,5.6,1.49,266.07
Rice,5.2,2.71,521.15
Rice,4.0,1.5,375.0
Rice,4.0,2.09,522.5
Rice,0.8,0.4,500.0
Rice,0.8,0.1,125.0
Rice,0.4,0.1,250.0
Rice,0.7,1.3,1857.14
Rice,0.81,1.2,1485.15
Rice,34.6,40.2,1161.85
Rice,37.8,35.0,925.93
Rice,37.8,34.4,910.05
Rice,39.4,51.7,1312.18
Rice,39.4,24.7,626.9
Rice,40.4,34.3,849.01
Rice,41.6,22.9,550.48
Rice,41.0,15.7,382.93
Rice,34.1,2.4,70.38
Rice,32.0,13.0,406.25
Rice,34.0,19.0,558.82
Rice,36.9,33.1,897.02
Rice,39.9,42.7,1070.18
Rice,36.8,9.3,252.72
Rice,36.2,26.5,732.04
Rice,34.3,27.7,807.58
Rice,34.6,21.9,632.95
Rice,33.1,17.6,531.72
Rice,37.0,28.3,764.86
Rice,37.5,10.2,272.0
Rice,35.1,13.4,381.77
Rice,34.9,20.2,578.8
Rice,38.0,21.4,563.16
Rice,36.5,15.8,432.88
Rice,37.4,14.4,385.03
Rice,38.5,9.3,241.56
Rice,38.4,12.9,335.94
Rice,35.2,14.7,417.61
Rice,33.4,13.3,398.2
Rice,29.2,12.8,438.36
Rice,8.9,3.2,359.55
Rice,9.3,4.97,534.41
Rice,17.5,6.19,353.71
Rice,17.4,7.3,419.54
Rice,19.8,7.77,392.42
Rice,20.7,11.5,555.56
Rice,18.9,3.6,190.48
Rice,10.0,0.9,90.0
Rice,9.6,2.1,218.75
Rice,10.3,3.0,291.26
Rice,3.0,4.1,1366.67
Rice,4.2,3.6,857.14
Rice,4.0,4.4,1100.0
Rice,4.0,5.6,1400.0
Rice,3.2,2.1,656.25
Rice,3.0,2.6,866.67
Rice,2.7,1.4,518.52
Rice,2.7,1.0,370.37
Rice,3.0,1.0,333.33
Rice,3.0,1.0,333.33
Rice,3.3,3.8,1151.52
Rice,4.0,1.9,475.0
Rice,3.5,2.6,742.86
Rice,3.5,1.8,514.29
Rice,3.3,2.6,787.88
Rice,2.7,2.8,1037.04
Rice,1.3,1.1,846.15
Rice,1.1,0.6,545.45
Rice,1.0,0.8,800.0
Rice,0.7,0.3,428.57
Rice,0.5,0.4,800.0
Rice,0.2,0.1,500.0
Rice,0.2,0.2,1000.0
Rice,0.2,0.2,1000.0
Rice,0.1,0.1,1000.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.0,0.0,0.0
Rice,0.01,0.0,400.0
Rice,0.0,0.0,0.0
Rice,8.1,10.7,1320.99
Rice,8.7,7.6,873.56
Rice,8.7,8.9,1022.99
Rice,9.0,11.4,1266.67
Rice,7.9,5.1,645.57
Rice,7.6,6.1,802.63
Rice,7.3,3.2,438.36
Rice,6.6,4.8,727.27
Rice,6.0,4.0,666.67
Rice,7.0,4.0,571.43
Rice,6.6,2.9,439.39
Rice,7.3,3.8,520.55
